 sigma_hat,alpha_hat,m_hat,sigma_hatError,alpha_hatError,m_hatError                                  
   4.8669649112652751E-002 ,  0.96192412208324274      ,   2.5645033538579249      ,   4.8669649112652751E-002 ,  0.96192412208324274      ,  -32663.435496646143     
   4.6072756163536600E-002 ,  0.96414926382106214      ,   2.5128319350854871      ,   4.6072756163536600E-002 ,  0.96414926382106214      ,  -32663.487168064916     
   4.6332281542744720E-002 ,  0.97777395947982382      ,   1.8683671650840055      ,   4.6332281542744720E-002 ,  0.97777395947982382      ,  -32664.131632834917     
   4.5358768552302565E-002 ,  0.99717787644971534      ,   1.9430394346761319      ,   4.5358768552302565E-002 ,  0.99717787644971534      ,  -32664.056960565325     
   4.6104408095706310E-002 ,  0.97688652063964920      ,   2.1882443769578077      ,   4.6104408095706310E-002 ,  0.97688652063964920      ,  -32663.811755623043     
   4.8713482912442423E-002 ,  0.99334211230283997      ,   2.0061786762292186      ,   4.8713482912442423E-002 ,  0.99334211230283997      ,  -32663.993821323769     
   4.5559299072506769E-002 ,   1.0297225293621497      ,   2.3089502476834785      ,   4.5559299072506769E-002 ,   1.0297225293621497      ,  -32663.691049752317     
   4.5272777804442964E-002 ,  0.93019502036360069      ,   2.3545802672555705      ,   4.5272777804442964E-002 ,  0.93019502036360069      ,  -32663.645419732744     
   4.8808169295381419E-002 ,  0.97864141849724995      ,   2.0796953267355582      ,   4.8808169295381419E-002 ,  0.97864141849724995      ,  -32663.920304673265     
   4.8865255056615459E-002 ,   1.1153084143754555      ,   1.7467045184449079      ,   4.8865255056615459E-002 ,   1.1153084143754555      ,  -32664.253295481554     
   4.7607271873177613E-002 ,  0.98221820741571131      ,   2.0688413185139631      ,   4.7607271873177613E-002 ,  0.98221820741571131      ,  -32663.931158681487     
   4.6259551044018764E-002 ,   1.0817313126524000      ,   1.6724765210499455      ,   4.6259551044018764E-002 ,   1.0817313126524000      ,  -32664.327523478951     
   4.6739606717234823E-002 ,  0.93583513720133971      ,   2.5872299578621161      ,   4.6739606717234823E-002 ,  0.93583513720133971      ,  -32663.412770042138     
   4.7215855531459155E-002 ,   1.0560728730383278      ,   2.0523602455092118      ,   4.7215855531459155E-002 ,   1.0560728730383278      ,  -32663.947639754490     
