 sigma_hat,alpha_hat,m_hat,sigma_hatError,alpha_hatError,m_hatError                                  
   9.4434015117131499E-003 ,  0.91573111707271138      ,  0.96320381349077222      ,   9.4434015117131499E-003 ,  0.91573111707271138      ,  -32546.036796186509     
   7.6310505016811449E-003 ,  0.89539087589430177      ,  0.99808137139471187      ,   7.6310505016811449E-003 ,  0.89539087589430177      ,  -32546.001918628604     
   1.0105209550832281E-002 ,  0.90064624707286656      ,   1.0024021939756924      ,   1.0105209550832281E-002 ,  0.90064624707286656      ,  -32545.997597806025     
   8.4565097593702256E-003 ,  0.89359194145000853      ,   1.0156053870665764      ,   8.4565097593702256E-003 ,  0.89359194145000853      ,  -32545.984394612933     
   9.9564658052680600E-003 ,  0.89978297086992609      ,   1.0531659180841546      ,   9.9564658052680600E-003 ,  0.89978297086992609      ,  -32545.946834081915     
   9.0598228306217020E-003 ,  0.88093636160272648      ,   1.0389770102186342      ,   9.0598228306217020E-003 ,  0.88093636160272648      ,  -32545.961022989781     
   8.3994846199924259E-003 ,  0.90053332801764974      ,  0.98834054508099134      ,   8.3994846199924259E-003 ,  0.90053332801764974      ,  -32546.011659454918     
   1.0495253898112981E-002 ,  0.90763382883084309      ,  0.98673798022611259      ,   1.0495253898112981E-002 ,  0.90763382883084309      ,  -32546.013262019773     
   1.0279168497007595E-002 ,  0.87509382776011801      ,   1.0715406023867615      ,   1.0279168497007595E-002 ,  0.87509382776011801      ,  -32545.928459397612     
   8.5921179820977953E-003 ,  0.88359495039883895      ,   1.0218026647230516      ,   8.5921179820977953E-003 ,  0.88359495039883895      ,  -32545.978197335276     
   1.0120686110326221E-002 ,  0.89014383467763902      ,  0.99361681511137212      ,   1.0120686110326221E-002 ,  0.89014383467763902      ,  -32546.006383184889     
   9.4772920712932404E-003 ,  0.89937317488291646      ,   1.0016895670796797      ,   9.4772920712932404E-003 ,  0.89937317488291646      ,  -32545.998310432919     
   9.4500621272639480E-003 ,  0.91371676283706649      ,  0.98428260308882576      ,   9.4500621272639480E-003 ,  0.91371676283706649      ,  -32546.015717396913     
   9.5959825542163493E-003 ,  0.88406781646422028      ,   1.0180721909810706      ,   9.5959825542163493E-003 ,  0.88406781646422028      ,  -32545.981927809018     
   1.0830931751632059E-002 ,  0.89647932981843181      ,  0.99942372696891146      ,   1.0830931751632059E-002 ,  0.89647932981843181      ,  -32546.000576273032     
   8.8980168755842266E-003 ,  0.91615281698708617      ,  0.96879914418913304      ,   8.8980168755842266E-003 ,  0.91615281698708617      ,  -32546.031200855810     
   9.4172325758104837E-003 ,  0.92260383893262510      ,  0.96378162927432343      ,   9.4172325758104837E-003 ,  0.92260383893262510      ,  -32546.036218370726     
   9.3821964108958683E-003 ,  0.90324883475993867      ,  0.98348800175996010      ,   9.3821964108958683E-003 ,  0.90324883475993867      ,  -32546.016511998241     
   1.0760486336856459E-002 ,  0.92792976445269248      ,  0.96635655063765380      ,   1.0760486336856459E-002 ,  0.92792976445269248      ,  -32546.033643449362     
   9.5499765230835261E-003 ,  0.91749793086935927      ,  0.94714565681650920      ,   9.5499765230835261E-003 ,  0.91749793086935927      ,  -32546.052854343183     
   8.6491520886173932E-003 ,  0.90414721680552312      ,  0.98250621461815002      ,   8.6491520886173932E-003 ,  0.90414721680552312      ,  -32546.017493785381     
   8.2476766390298349E-003 ,  0.90301140643631594      ,  0.97906483758006568      ,   8.2476766390298349E-003 ,  0.90301140643631594      ,  -32546.020935162422     
   1.0295698500976629E-002 ,  0.89335396657688049      ,   1.0109532467974804      ,   1.0295698500976629E-002 ,  0.89335396657688049      ,  -32545.989046753202     
   1.1317530116381218E-002 ,  0.90452019874995271      ,   1.0117511556112013      ,   1.1317530116381218E-002 ,  0.90452019874995271      ,  -32545.988248844387     
   9.6012609469098408E-003 ,  0.90287746183145234      ,   1.0101430833144303      ,   9.6012609469098408E-003 ,  0.90287746183145234      ,  -32545.989856916687     
   1.0138405163648750E-002 ,  0.87134061161929022      ,   1.0731595895926880      ,   1.0138405163648750E-002 ,  0.87134061161929022      ,  -32545.926840410408     
   9.7107234987655836E-003 ,  0.90596097501742745      ,  0.98460913820899754      ,   9.7107234987655836E-003 ,  0.90596097501742745      ,  -32546.015390861790     
   1.0481563336121819E-002 ,  0.89904839757958177      ,   1.0088311200431670      ,   1.0481563336121819E-002 ,  0.89904839757958177      ,  -32545.991168879958     
   8.3182201985278550E-003 ,  0.91951714584886768      ,  0.98209818043017649      ,   8.3182201985278550E-003 ,  0.91951714584886768      ,  -32546.017901819570     
   9.4614930460588421E-003 ,  0.93560449156401171      ,  0.92972888111076946      ,   9.4614930460588421E-003 ,  0.93560449156401171      ,  -32546.070271118890     
   1.0002659257876762E-002 ,  0.92224147752983399      ,  0.96808110046333273      ,   1.0002659257876762E-002 ,  0.92224147752983399      ,  -32546.031918899538     
   1.0046860544122902E-002 ,  0.86976312275517964      ,   1.0325016570751613      ,   1.0046860544122902E-002 ,  0.86976312275517964      ,  -32545.967498342925     
   9.2572770552222204E-003 ,  0.87661554057513758      ,   1.0531841771632371      ,   9.2572770552222204E-003 ,  0.87661554057513758      ,  -32545.946815822837     
   9.2028988973680472E-003 ,  0.92132611523714458      ,  0.97278141364277149      ,   9.2028988973680472E-003 ,  0.92132611523714458      ,  -32546.027218586358     
   1.0246982620197210E-002 ,  0.90614190341133627      ,  0.96807901278220587      ,   1.0246982620197210E-002 ,  0.90614190341133627      ,  -32546.031920987218     
   9.2934672971143294E-003 ,  0.89231322272708136      ,  0.98900580220322432      ,   9.2934672971143294E-003 ,  0.89231322272708136      ,  -32546.010994197797     
   9.8094151775924860E-003 ,  0.91039779845536217      ,  0.94863041729583775      ,   9.8094151775924860E-003 ,  0.91039779845536217      ,  -32546.051369582703     
   1.0185320996429664E-002 ,  0.88156316198533868      ,   1.0490699394279857      ,   1.0185320996429664E-002 ,  0.88156316198533868      ,  -32545.950930060571     
   1.1437055460545510E-002 ,  0.88451026485779838      ,   1.0414267607705112      ,   1.1437055460545510E-002 ,  0.88451026485779838      ,  -32545.958573239230     
   1.0231362080164782E-002 ,  0.86774635150373314      ,   1.0831255972184546      ,   1.0231362080164782E-002 ,  0.86774635150373314      ,  -32545.916874402781     
   9.8996655875261772E-003 ,  0.91538237108699327      ,  0.94698583257247160      ,   9.8996655875261772E-003 ,  0.91538237108699327      ,  -32546.053014167428     
   1.0324719326173858E-002 ,  0.91353811646728367      ,  0.95501207665477805      ,   1.0324719326173858E-002 ,  0.91353811646728367      ,  -32546.044987923346     
   9.3477076286683988E-003 ,  0.93333355679689955      ,  0.91623652423389168      ,   9.3477076286683988E-003 ,  0.93333355679689955      ,  -32546.083763475766     
   9.8658730482186138E-003 ,  0.89268975122698679      ,   1.0046012816938137      ,   9.8658730482186138E-003 ,  0.89268975122698679      ,  -32545.995398718307     
   9.9180454153896102E-003 ,  0.89331918569632751      ,   1.0156588581247152      ,   9.9180454153896102E-003 ,  0.89331918569632751      ,  -32545.984341141877     
   1.0250096257476119E-002 ,  0.90111832275294723      ,   1.0077704463015904      ,   1.0250096257476119E-002 ,  0.90111832275294723      ,  -32545.992229553700     
   8.9994504485300872E-003 ,  0.90556861081613860      ,   1.0017577688002606      ,   8.9994504485300872E-003 ,  0.90556861081613860      ,  -32545.998242231199     
   1.0022770445725984E-002 ,  0.92619365300969192      ,  0.90434817888464269      ,   1.0022770445725984E-002 ,  0.92619365300969192      ,  -32546.095651821117     
   1.0642951184154089E-002 ,  0.89225341332635422      ,   1.0231223016801718      ,   1.0642951184154089E-002 ,  0.89225341332635422      ,  -32545.976877698318     
   9.1003589922833295E-003 ,  0.89899432485967190      ,  0.97672430188054160      ,   9.1003589922833295E-003 ,  0.89899432485967190      ,  -32546.023275698120     
   1.0334403331916469E-002 ,  0.90518558861017318      ,  0.99638095016190298      ,   1.0334403331916469E-002 ,  0.90518558861017318      ,  -32546.003619049839     
   9.8690763944847305E-003 ,  0.88606915617972437      ,   1.0628742371639712      ,   9.8690763944847305E-003 ,  0.88606915617972437      ,  -32545.937125762837     
   9.0899514856103494E-003 ,  0.90000660224876772      ,  0.96786216475973152      ,   9.0899514856103494E-003 ,  0.90000660224876772      ,  -32546.032137835242     
   1.0409465902167734E-002 ,  0.89920047221114030      ,   1.0137768641035592      ,   1.0409465902167734E-002 ,  0.89920047221114030      ,  -32545.986223135897     
   8.5621125579616684E-003 ,  0.88093177687743429      ,   1.0712608538617445      ,   8.5621125579616684E-003 ,  0.88093177687743429      ,  -32545.928739146137     
   9.7467680989730028E-003 ,  0.89443983176911990      ,   1.0297179961748564      ,   9.7467680989730028E-003 ,  0.89443983176911990      ,  -32545.970282003826     
   1.0480262837697823E-002 ,  0.89070211886558937      ,   1.0207918512352239      ,   1.0480262837697823E-002 ,  0.89070211886558937      ,  -32545.979208148765     
   9.0816710684160189E-003 ,  0.89144255372168979      ,   1.0221996882399917      ,   9.0816710684160189E-003 ,  0.89144255372168979      ,  -32545.977800311761     
   9.8116278040305746E-003 ,  0.90297242099779973      ,  0.99644659571669481      ,   9.8116278040305746E-003 ,  0.90297242099779973      ,  -32546.003553404284     
   9.1189510145582593E-003 ,  0.90758774450084323      ,  0.97021284449828560      ,   9.1189510145582593E-003 ,  0.90758774450084323      ,  -32546.029787155501     
   9.1254750479944011E-003 ,  0.88467188165009703      ,   1.0527697166915766      ,   9.1254750479944011E-003 ,  0.88467188165009703      ,  -32545.947230283309     
   9.5565555431364330E-003 ,  0.92181350806463525      ,  0.97387019437256162      ,   9.5565555431364330E-003 ,  0.92181350806463525      ,  -32546.026129805628     
   9.5003466849547195E-003 ,  0.91887988709858415      ,  0.96050765344927924      ,   9.5003466849547195E-003 ,  0.91887988709858415      ,  -32546.039492346550     
   9.4841060284232698E-003 ,  0.88492554785119293      ,   1.0321279271293784      ,   9.4841060284232698E-003 ,  0.88492554785119293      ,  -32545.967872072870     
   9.7679322177893491E-003 ,  0.89518060504172037      ,   1.0149442519697605      ,   9.7679322177893491E-003 ,  0.89518060504172037      ,  -32545.985055748031     
   8.7758190656493078E-003 ,  0.91349642873575898      ,  0.98462542677234799      ,   8.7758190656493078E-003 ,  0.91349642873575898      ,  -32546.015374573228     
   9.5045661312785044E-003 ,  0.92947869250251824      ,  0.97097419343895630      ,   9.5045661312785044E-003 ,  0.92947869250251824      ,  -32546.029025806562     
