 sigma_hat,alpha_hat,m_hat,sigma_hatError,alpha_hatError,m_hatError                                  
   1.1521972251477915E-002 ,   2.4953958861440886      ,   14.249168960264551      ,   1.1521972251477915E-002 ,   2.4953958861440886      ,  -32504.750831039735     
   1.1478851114058471E-002 ,   2.5045917510273088      ,   13.326583094343290      ,   1.1478851114058471E-002 ,   2.5045917510273088      ,  -32505.673416905658     
   1.1477031293889344E-002 ,   2.4987713606462605      ,   14.183538351457493      ,   1.1477031293889344E-002 ,   2.4987713606462605      ,  -32504.816461648541     
   1.1539915109679822E-002 ,   2.5029428526046611      ,   13.726912105462773      ,   1.1539915109679822E-002 ,   2.5029428526046611      ,  -32505.273087894537     
   1.1340490298640265E-002 ,   2.4988604921462532      ,   13.276108977044711      ,   1.1340490298640265E-002 ,   2.4988604921462532      ,  -32505.723891022957     
   1.1665202233131852E-002 ,   2.5263073150894373      ,   13.557274782130957      ,   1.1665202233131852E-002 ,   2.5263073150894373      ,  -32505.442725217868     
   1.1561171505584352E-002 ,   2.5117696568651269      ,   13.358579093541872      ,   1.1561171505584352E-002 ,   2.5117696568651269      ,  -32505.641420906457     
   1.1343118316229979E-002 ,   2.4883945940554582      ,   13.083604763739389      ,   1.1343118316229979E-002 ,   2.4883945940554582      ,  -32505.916395236261     
   1.1394424640521043E-002 ,   2.5027083534611885      ,   12.720019484019449      ,   1.1394424640521043E-002 ,   2.5027083534611885      ,  -32506.279980515981     
   1.1729282906208316E-002 ,   2.4953539873363582      ,   12.973477673532635      ,   1.1729282906208316E-002 ,   2.4953539873363582      ,  -32506.026522326469     
   1.1408491202409728E-002 ,   2.4829402541484282      ,   13.308156651190306      ,   1.1408491202409728E-002 ,   2.4829402541484282      ,  -32505.691843348810     
   1.1528199674332745E-002 ,   2.5097006858714459      ,   13.423962103060823      ,   1.1528199674332745E-002 ,   2.5097006858714459      ,  -32505.576037896939     
   1.1535087775330603E-002 ,   2.5225549851499620      ,   13.253691073625534      ,   1.1535087775330603E-002 ,   2.5225549851499620      ,  -32505.746308926373     
   1.1383287045048348E-002 ,   2.4898571760909007      ,   13.559951018735665      ,   1.1383287045048348E-002 ,   2.4898571760909007      ,  -32505.440048981265     
   1.1545834881140823E-002 ,   2.4968520628384043      ,   14.657307133117973      ,   1.1545834881140823E-002 ,   2.4968520628384043      ,  -32504.342692866881     
   1.1451471063844507E-002 ,   2.5034996125610003      ,   14.326386547382759      ,   1.1451471063844507E-002 ,   2.5034996125610003      ,  -32504.673613452618     
   1.1349993186215421E-002 ,   2.4934751650669131      ,   13.517704486467338      ,   1.1349993186215421E-002 ,   2.4934751650669131      ,  -32505.482295513531     
   1.1418708440249772E-002 ,   2.4925634522536244      ,   13.309288496907760      ,   1.1418708440249772E-002 ,   2.4925634522536244      ,  -32505.690711503092     
   1.1471755877390941E-002 ,   2.5085465757919421      ,   13.451530675796517      ,   1.1471755877390941E-002 ,   2.5085465757919421      ,  -32505.548469324203     
   1.1472421542838975E-002 ,   2.5018008311740441      ,   13.374877617947455      ,   1.1472421542838975E-002 ,   2.5018008311740441      ,  -32505.625122382051     
   1.1468613228278709E-002 ,   2.4975379345447091      ,   14.216324348423187      ,   1.1468613228278709E-002 ,   2.4975379345447091      ,  -32504.783675651575     
   1.1473216809985566E-002 ,   2.5131263819205567      ,   13.348376302736700      ,   1.1473216809985566E-002 ,   2.5131263819205567      ,  -32505.651623697264     
   1.1406770221073536E-002 ,   2.4984609058800595      ,   13.775942270906226      ,   1.1406770221073536E-002 ,   2.4984609058800595      ,  -32505.224057729094     
   1.1471699908312207E-002 ,   2.4913337788920700      ,   13.892688881525839      ,   1.1471699908312207E-002 ,   2.4913337788920700      ,  -32505.107311118474     
   1.1470920800765699E-002 ,   2.5208454533872957      ,   13.093847711007699      ,   1.1470920800765699E-002 ,   2.5208454533872957      ,  -32505.906152288993     
   1.1409502608381809E-002 ,   2.5012178972464159      ,   13.386744543134997      ,   1.1409502608381809E-002 ,   2.5012178972464159      ,  -32505.613255456865     
   1.1487773691938735E-002 ,   2.5012683055183627      ,   13.907177844682524      ,   1.1487773691938735E-002 ,   2.5012683055183627      ,  -32505.092822155319     
   1.1418574355671170E-002 ,   2.4945079274206154      ,   12.982333824235614      ,   1.1418574355671170E-002 ,   2.4945079274206154      ,  -32506.017666175765     
   1.1312514705095689E-002 ,   2.4970991900308488      ,   13.517280547346987      ,   1.1312514705095689E-002 ,   2.4970991900308488      ,  -32505.482719452652     
   1.1539425979090969E-002 ,   2.5071174537152019      ,   13.834180227111606      ,   1.1539425979090969E-002 ,   2.5071174537152019      ,  -32505.165819772887     
