 sigma_hat,alpha_hat,m_hat,sigma_hatError,alpha_hatError,m_hatError                                  
   1.0391220351302426E-002 ,  0.72306308757963489      ,  0.56211814326836052      ,   1.0391220351302426E-002 ,  0.72306308757963489      ,  -32542.437881856731     
   9.2788200647951780E-003 ,  0.74568868922212972      ,  0.55046512045266860      ,   9.2788200647951780E-003 ,  0.74568868922212972      ,  -32542.449534879546     
   9.9690674071117868E-003 ,  0.70658614193078306      ,  0.58400849353422191      ,   9.9690674071117868E-003 ,  0.70658614193078306      ,  -32542.415991506467     
   1.0096074743181201E-002 ,  0.72468192991660396      ,  0.57729140423396985      ,   1.0096074743181201E-002 ,  0.72468192991660396      ,  -32542.422708595765     
   9.9279708884245400E-003 ,  0.71686967739342955      ,  0.56733603420669954      ,   9.9279708884245400E-003 ,  0.71686967739342955      ,  -32542.432663965792     
   1.0085509669445353E-002 ,  0.72342258051885844      ,  0.56034287973776531      ,   1.0085509669445353E-002 ,  0.72342258051885844      ,  -32542.439657120263     
   1.0052724188508994E-002 ,  0.71210754374863350      ,  0.58469591359154205      ,   1.0052724188508994E-002 ,  0.71210754374863350      ,  -32542.415304086408     
   9.8802002991905911E-003 ,  0.70681468634422906      ,  0.60295157764993068      ,   9.8802002991905911E-003 ,  0.70681468634422906      ,  -32542.397048422350     
   9.8330134906925021E-003 ,  0.68357358410579094      ,  0.62744094546159423      ,   9.8330134906925021E-003 ,  0.68357358410579094      ,  -32542.372559054540     
   9.8216556304447887E-003 ,  0.69407344838202290      ,  0.60552379402377698      ,   9.8216556304447887E-003 ,  0.69407344838202290      ,  -32542.394476205976     
   9.7268934877815794E-003 ,  0.70333002647037246      ,  0.59449255450734351      ,   9.7268934877815794E-003 ,  0.70333002647037246      ,  -32542.405507445492     
   1.0506730243811692E-002 ,  0.68628182330508591      ,  0.62958905568555490      ,   1.0506730243811692E-002 ,  0.68628182330508591      ,  -32542.370410944313     
   9.9478151700015290E-003 ,  0.67667813697565249      ,  0.63618528259619822      ,   9.9478151700015290E-003 ,  0.67667813697565249      ,  -32542.363814717402     
   1.0031139926267533E-002 ,  0.71896081922847876      ,  0.57220234732613440      ,   1.0031139926267533E-002 ,  0.71896081922847876      ,  -32542.427797652676     
   1.0013892451899507E-002 ,  0.67170854381560019      ,  0.64921029343248637      ,   1.0013892451899507E-002 ,  0.67170854381560019      ,  -32542.350789706568     
   1.0067346679342046E-002 ,  0.71170032866212218      ,  0.58638310218976752      ,   1.0067346679342046E-002 ,  0.71170032866212218      ,  -32542.413616897811     
   9.8590375289509171E-003 ,  0.71188156649861545      ,  0.57815017030454185      ,   9.8590375289509171E-003 ,  0.71188156649861545      ,  -32542.421849829694     
   9.9748222426125615E-003 ,  0.70965509453751008      ,  0.59037299121362385      ,   9.9748222426125615E-003 ,  0.70965509453751008      ,  -32542.409627008787     
   1.0191362650477475E-002 ,  0.71610326235128896      ,  0.59480625695006728      ,   1.0191362650477475E-002 ,  0.71610326235128896      ,  -32542.405193743049     
   1.0425312675903820E-002 ,  0.69349353807931136      ,  0.60422245239502603      ,   1.0425312675903820E-002 ,  0.69349353807931136      ,  -32542.395777547605     
   1.0033158952510272E-002 ,  0.69796285196312213      ,  0.58837891876833881      ,   1.0033158952510272E-002 ,  0.69796285196312213      ,  -32542.411621081232     
   1.0040548862101602E-002 ,  0.67616747385477549      ,  0.63615520072065301      ,   1.0040548862101602E-002 ,  0.67616747385477549      ,  -32542.363844799278     
   1.0052537218303712E-002 ,  0.68628862177612537      ,  0.61114275952808395      ,   1.0052537218303712E-002 ,  0.68628862177612537      ,  -32542.388857240472     
   1.0392440542100359E-002 ,  0.70423963090166031      ,  0.59360803483209290      ,   1.0392440542100359E-002 ,  0.70423963090166031      ,  -32542.406391965167     
   1.0073675606330355E-002 ,  0.67221467441624116      ,  0.64109581138166738      ,   1.0073675606330355E-002 ,  0.67221467441624116      ,  -32542.358904188619     
   9.9304601746843645E-003 ,  0.68346587695429317      ,  0.61776438114856824      ,   9.9304601746843645E-003 ,  0.68346587695429317      ,  -32542.382235618850     
   1.0072774376737648E-002 ,  0.66387096747646290      ,  0.62843098712916112      ,   1.0072774376737648E-002 ,  0.66387096747646290      ,  -32542.371569012870     
   9.7311967801977338E-003 ,  0.69879378227174815      ,  0.59749466250414851      ,   9.7311967801977338E-003 ,  0.69879378227174815      ,  -32542.402505337497     
   1.0089102863090428E-002 ,  0.68194292198108486      ,  0.62073992279047030      ,   1.0089102863090428E-002 ,  0.68194292198108486      ,  -32542.379260077210     
   9.8319934412470864E-003 ,  0.68845644771578207      ,  0.60560713431921731      ,   9.8319934412470864E-003 ,  0.68845644771578207      ,  -32542.394392865681     
   1.0122898438424767E-002 ,  0.71476148628960756      ,  0.57605780750740621      ,   1.0122898438424767E-002 ,  0.71476148628960756      ,  -32542.423942192494     
   1.0194401766726376E-002 ,  0.73414927754600345      ,  0.54792227490239853      ,   1.0194401766726376E-002 ,  0.73414927754600345      ,  -32542.452077725098     
   1.0272494811060370E-002 ,  0.68712383578746095      ,  0.62044362719124524      ,   1.0272494811060370E-002 ,  0.68712383578746095      ,  -32542.379556372809     
   1.0123180394179735E-002 ,  0.70742559636415236      ,  0.59598506574064569      ,   1.0123180394179735E-002 ,  0.70742559636415236      ,  -32542.404014934258     
