 sigma_hat,alpha_hat,m_hat
1.12E-02,0.670407899,0.636313798
1.12E-02,0.689126451,0.612842084
1.13E-02,0.674110436,0.622507202
1.13E-02,0.706523888,0.589256899
1.11E-02,0.70684285,0.586234198
1.13E-02,0.717313261,0.578342496
1.14E-02,0.690903355,0.609907408
1.12E-02,0.723576484,0.555932162
1.11E-02,0.709849235,0.58609943
1.11E-02,0.685015514,0.634106635
1.13E-02,0.674962194,0.641149646
1.14E-02,0.668660261,0.630911604
1.15E-02,0.678314116,0.64609518
1.14E-02,0.659136354,0.671831398
1.10E-02,0.686858876,0.615315267
1.12E-02,0.698535002,0.580291742
1.13E-02,0.696470037,0.607830767
1.14E-02,0.715521841,0.577266498
1.13E-02,0.678443187,0.63981415
1.13E-02,0.661045503,0.671083814
1.13E-02,0.729432147,0.564473237
1.13E-02,0.716079473,0.566387713
1.13E-02,0.700594555,0.601657307
1.13E-02,0.714525811,0.579874878
1.12E-02,0.72050469,0.595391353
1.13E-02,0.707551562,0.6048611
1.14E-02,0.703172572,0.607712448
1.12E-02,0.752298249,0.521081421
1.12E-02,0.709123762,0.585194881
1.12E-02,0.747803326,0.528821303
1.12E-02,0.6890669,0.621190882
1.14E-02,0.697532046,0.606819707
1.16E-02,0.700785539,0.613720212
1.12E-02,0.670776803,0.642746575
1.14E-02,0.676424712,0.643687531
1.12E-02,0.708918874,0.586082924
1.14E-02,0.66807624,0.653715885
1.13E-02,0.715005723,0.574009323
1.13E-02,0.679507491,0.630130705
1.12E-02,0.736884039,0.554113139
1.14E-02,0.701534149,0.585101863
1.13E-02,0.684810696,0.618702368
1.13E-02,0.694527768,0.605363278
1.13E-02,0.69276765,0.60045437
1.11E-02,0.703983037,0.610753338
1.13E-02,0.736953352,0.547830406
1.13E-02,0.67353664,0.635202396
1.11E-02,0.702020723,0.583535087
1.12E-02,0.716472999,0.569864672
1.13E-02,0.68413389,0.615215932
1.13E-02,0.708279471,0.601144329
1.13E-02,0.726332862,0.56306763
1.14E-02,0.711136298,0.575366941
1.12E-02,0.729692308,0.557549746
1.12E-02,0.669609983,0.620596165
1.12E-02,0.723678051,0.564474156
1.12E-02,0.666248474,0.662005972
1.13E-02,0.727258156,0.575862775
1.13E-02,0.702642892,0.596480334
1.11E-02,0.714361609,0.586114304
1.11E-02,0.673543218,0.645775127
1.13E-02,0.716232908,0.579340228
1.13E-02,0.752835575,0.528821265
1.13E-02,0.684346247,0.638377754
1.12E-02,0.721397098,0.578997905
1.13E-02,0.693956335,0.603176811
1.12E-02,0.656584237,0.648310503
1.14E-02,0.689006789,0.617668174
1.14E-02,0.717029132,0.574528032
1.13E-02,0.716442532,0.568595443
1.14E-02,0.687652109,0.641401966
1.12E-02,0.672130176,0.655116791
1.14E-02,0.699115372,0.600064231
1.14E-02,0.73030435,0.578586101
1.14E-02,0.719310472,0.568784145
1.13E-02,0.73117739,0.566452409
1.13E-02,0.694452057,0.626249321
1.14E-02,0.72852565,0.56156004
1.12E-02,0.702696411,0.590632593
1.12E-02,0.710136704,0.589417422
1.13E-02,0.728824541,0.551052761
1.13E-02,0.716717579,0.588920373
1.12E-02,0.691298551,0.606764797
1.14E-02,0.700327472,0.605315932
1.12E-02,0.69173777,0.593481377
1.12E-02,0.706868624,0.569654262
1.13E-02,0.698999388,0.602728689
1.11E-02,0.685732439,0.607649966
1.12E-02,0.722235396,0.560850473
1.13E-02,0.653744461,0.694712642
1.13E-02,0.714561257,0.576408653
1.13E-02,0.729591631,0.562545853
1.13E-02,0.681632096,0.633053205
1.14E-02,0.680990278,0.618837147
1.11E-02,0.687392376,0.619938301
1.13E-02,0.68683724,0.62722636
1.13E-02,0.68057497,0.624824303
1.14E-02,0.698439108,0.591341278
1.14E-02,0.644884051,0.678593605
1.11E-02,0.710623154,0.572653545
1.14E-02,0.696555929,0.598369552
1.13E-02,0.70733367,0.5871319
1.12E-02,0.720649182,0.577629898
1.13E-02,0.697986091,0.574679377
1.13E-02,0.719736648,0.57725337
1.12E-02,0.751829348,0.542013923
1.12E-02,0.70943235,0.601315377
1.13E-02,0.714818909,0.60196754
1.12E-02,0.747987181,0.546671811
1.13E-02,0.671117322,0.65593099
1.11E-02,0.674743561,0.643005271
1.12E-02,0.729426787,0.558163385
1.13E-02,0.687056665,0.611922396
1.13E-02,0.748817774,0.536629634
1.12E-02,0.672664726,0.638911031
1.14E-02,0.713182416,0.573581075
1.13E-02,0.692036489,0.634753285
1.12E-02,0.687074742,0.606938898
1.12E-02,0.732886624,0.536358125
1.12E-02,0.704347929,0.598163762
1.13E-02,0.676162041,0.641624012
1.13E-02,0.68930221,0.618512731
1.12E-02,0.709087786,0.599124074
1.13E-02,0.728505231,0.551569153
1.14E-02,0.690429422,0.635128418
1.12E-02,0.69206729,0.621345208
1.14E-02,0.707552015,0.59698777
1.14E-02,0.696192199,0.602811424
1.12E-02,0.707978282,0.598410283
1.13E-02,0.724649209,0.562044563
1.12E-02,0.714990732,0.573309073
1.11E-02,0.743344373,0.541249208
1.13E-02,0.667406539,0.659238154
1.12E-02,0.706439487,0.593315023
1.13E-02,0.693883392,0.615699829
1.12E-02,0.68280099,0.623969748
1.14E-02,0.69369839,0.613075896
1.12E-02,0.751666489,0.53875325
1.12E-02,0.748564888,0.547204778
1.13E-02,0.743525261,0.553039969
1.13E-02,0.703281337,0.613082391
1.15E-02,0.679204369,0.630433821
1.13E-02,0.719721566,0.575635201
1.13E-02,0.666154346,0.662005933
1.14E-02,0.668683932,0.63618293
1.12E-02,0.678698595,0.636036045
1.12E-02,0.715141496,0.594216829
1.13E-02,0.686574499,0.608533941
1.12E-02,0.66689421,0.655923934
1.13E-02,0.732166322,0.558704555
1.13E-02,0.672319922,0.660036546
1.13E-02,0.680623014,0.613880093
1.13E-02,0.678530766,0.626354188
1.15E-02,0.675207403,0.637237557
1.11E-02,0.736717632,0.541826159
1.12E-02,0.699248961,0.591390485
1.12E-02,0.700605593,0.621726678
1.14E-02,0.726432775,0.566147021
1.13E-02,0.748081711,0.53648157
1.13E-02,0.668325374,0.613276023
1.15E-02,0.726602984,0.553978466
1.13E-02,0.703884151,0.594535539
1.13E-02,0.695065078,0.603217705
1.14E-02,0.700468042,0.592701799
1.12E-02,0.773462314,0.510558299
1.12E-02,0.680441863,0.64059204
1.12E-02,0.712499035,0.571115772
1.13E-02,0.678753897,0.619484534
1.13E-02,0.663999728,0.644721051
1.14E-02,0.68903073,0.611978027
1.13E-02,0.719327688,0.56849646
1.13E-02,0.709400354,0.578406782
1.14E-02,0.697278205,0.605912061
1.12E-02,0.679543836,0.636470912
1.13E-02,0.721041727,0.569077812
1.13E-02,0.695907772,0.618143469
1.14E-02,0.660555764,0.674720382
1.13E-02,0.698865073,0.599065448
1.13E-02,0.709994482,0.581226875
1.13E-02,0.698195094,0.585724246
1.13E-02,0.676755926,0.633457993
1.14E-02,0.692679142,0.590702635
1.13E-02,0.691829397,0.63540913
1.13E-02,0.673873356,0.642486453
1.13E-02,0.706713498,0.596165181
1.12E-02,0.702156647,0.585007335
1.12E-02,0.691948412,0.630117684
1.13E-02,0.69439495,0.602523095
1.13E-02,0.678705262,0.629992224
1.13E-02,0.692578222,0.60628943
1.12E-02,0.729496478,0.565026105
1.12E-02,0.670496697,0.652710079
1.14E-02,0.672101734,0.624181731
1.13E-02,0.687495425,0.624332874
1.12E-02,0.701142482,0.600517646
1.13E-02,0.664106983,0.649269378
1.13E-02,0.674791861,0.64025029
1.12E-02,0.674078812,0.639626755
1.13E-02,0.706301448,0.592972644
1.13E-02,0.70115328,0.615235239
1.12E-02,0.747653427,0.53937704
1.14E-02,0.682945663,0.633876569
1.13E-02,0.700862451,0.585429293
1.13E-02,0.670353719,0.641749143
1.13E-02,0.683795984,0.627778886
1.14E-02,0.666738669,0.646538769
1.13E-02,0.718996906,0.582817947
1.13E-02,0.73076963,0.54762444
1.13E-02,0.659959197,0.655953983
1.13E-02,0.696789093,0.617092429
1.13E-02,0.693098149,0.622042332
1.13E-02,0.694208065,0.619402726
1.12E-02,0.711763734,0.583147108
1.14E-02,0.687335362,0.602846662
1.12E-02,0.717243783,0.567160676
1.14E-02,0.716066364,0.574656822
1.13E-02,0.684173848,0.620998964
1.13E-02,0.688652471,0.608269117
1.12E-02,0.714165131,0.589764264
1.12E-02,0.691126861,0.623801451
1.12E-02,0.736884655,0.543026126
1.13E-02,0.672939257,0.652519549
1.12E-02,0.672870866,0.64617625
1.13E-02,0.689790947,0.605306489
1.13E-02,0.722574999,0.581045556
1.12E-02,0.674757768,0.622774856
1.13E-02,0.718524351,0.592442107
1.12E-02,0.746226703,0.545113787
1.11E-02,0.700842694,0.607199715
1.12E-02,0.673645694,0.631855244
1.12E-02,0.720948846,0.586619014
1.12E-02,0.716750225,0.584570261
1.14E-02,0.744227819,0.547817242
1.14E-02,0.724561763,0.569016851
1.14E-02,0.730135124,0.566724229
1.14E-02,0.710157796,0.599203373
1.14E-02,0.643747587,0.692247824
1.12E-02,0.786673439,0.482174583
1.13E-02,0.760377715,0.522849583
1.13E-02,0.683288287,0.630089179
1.13E-02,0.697859791,0.597132722
1.11E-02,0.692956695,0.60957206
1.13E-02,0.677538728,0.64561099
1.12E-02,0.700826726,0.597702988
1.13E-02,0.69510166,0.602071786
1.13E-02,0.717605977,0.571812957
1.13E-02,0.714244168,0.579475045
1.14E-02,0.725496368,0.557873175
1.14E-02,0.721019034,0.555218
1.14E-02,0.68713638,0.617195209
1.14E-02,0.714095494,0.570417083
1.12E-02,0.674516797,0.62888754
1.14E-02,0.728079638,0.558766113
1.12E-02,0.666630853,0.646511708
1.14E-02,0.725910043,0.562837928
1.14E-02,0.702105368,0.601405531
1.13E-02,0.758980744,0.513108456
1.13E-02,0.686456686,0.617274231
1.12E-02,0.739099931,0.552562416
1.14E-02,0.707201535,0.589152163
1.13E-02,0.710675,0.585020966
1.14E-02,0.66554522,0.671448901
1.15E-02,0.711136132,0.598311354
1.13E-02,0.707121047,0.595077895
1.12E-02,0.731783318,0.560417734
1.11E-02,0.751514663,0.528651744
