 sigma_hat,alpha_hat,m_hat
   1.4919642690909479E-002 ,   2.4876436331170848      ,   14.800893297294412     
   1.5018717054397324E-002 ,   2.4914421419350701      ,   15.011917910590165     
   1.5050196519862511E-002 ,   2.5063020629993611      ,   14.936743491369739     
   1.5000622272107888E-002 ,   2.5044912965553836      ,   15.835167825534024     
   1.5056668850168188E-002 ,   2.5030244936324157      ,   13.983493923743060     
   1.4942251511671695E-002 ,   2.4956546663923231      ,   15.291187430500772     
   1.4971606029160277E-002 ,   2.4929462292853319      ,   14.757893964066312     
   1.4896237632224068E-002 ,   2.4912435361801841      ,   15.445618818807031     
   1.4953534913659278E-002 ,   2.5001667131910881      ,   14.958700774343177     
   1.5016432450164438E-002 ,   2.4904443662165683      ,   15.106244474759597     
   1.5076091101359018E-002 ,   2.5059040707232922      ,   15.503626662054140     
   1.4958955811576887E-002 ,   2.4938725947912950      ,   14.914265032161181     
   1.4951278598331185E-002 ,   2.4963612365866226      ,   13.415968887370887     
   1.4966368627132076E-002 ,   2.5061474960117578      ,   14.710062043275110     
   1.4948347962204903E-002 ,   2.4993903894720240      ,   14.437542169210767     
   1.4971086494634901E-002 ,   2.4961703432769577      ,   15.138522224148659     
   1.5026254765563355E-002 ,   2.5078046688176032      ,   15.155513081302672     
   1.4990336891062045E-002 ,   2.5000957074406189      ,   14.611691207871081     
   1.5020030171975497E-002 ,   2.5139084066534196      ,   15.243281210924499     
   1.5032690097940461E-002 ,   2.5006267675346430      ,   15.059120967923988     
   1.4932426959461426E-002 ,   2.4946100804122264      ,   14.444242883971961     
   1.4952227941169920E-002 ,   2.5070797202455024      ,   15.880189565889379     
   1.4832735218646855E-002 ,   2.5039155817580427      ,   15.076552245928950     
   1.5043110904968087E-002 ,   2.4982284244273489      ,   15.051126375529581     
   1.4989181217499564E-002 ,   2.4759608990205346      ,   15.299595016084991     
   1.5060671854230150E-002 ,   2.4960574570513838      ,   15.417790672258963     
   1.4923501371084164E-002 ,   2.4936735238854069      ,   14.850893528017497     
   1.5010660442325739E-002 ,   2.5069524265524064      ,   14.702255011436220     
   1.4967732072415042E-002 ,   2.4897302133483072      ,   15.668624407072329     
   1.5016988004602510E-002 ,   2.5206562488598827      ,   14.465283429717887     
   1.4942224890618191E-002 ,   2.4906030914094290      ,   15.283980461293035     
   1.4957727771804182E-002 ,   2.4947445474470107      ,   15.788323037843577     
   1.5012741981184803E-002 ,   2.5088516809969534      ,   15.418616941189589     
   1.4850864245969243E-002 ,   2.4944056337069105      ,   14.893481925807668     
   1.5029063466935817E-002 ,   2.5170344377596017      ,   15.274685575076600     
   1.4919211250080226E-002 ,   2.5221619030174729      ,   14.498784561295535     
   1.5062187560151756E-002 ,   2.5076950878643114      ,   15.747084033751499     
   1.5013768867453866E-002 ,   2.5280934663297110      ,   15.236052786181656     
   1.4944854634410773E-002 ,   2.5040609814951371      ,   14.596016369469123     
   1.5025163696498407E-002 ,   2.4932337834873906      ,   16.417674991386725     
   1.4939027066347981E-002 ,   2.5155726855845759      ,   14.984507097570557     
   1.5062621969105527E-002 ,   2.5025201961687005      ,   14.846739339317539     
   1.4917569344596277E-002 ,   2.5002763460392305      ,   14.511442211497513     
   1.5009846245468526E-002 ,   2.5100030776279185      ,   15.449513911221274     
   1.4907376103444224E-002 ,   2.5089775084145947      ,   14.924700189329906     
   1.5054615910875617E-002 ,   2.5096613143995010      ,   15.348366894246443     
   1.5079371962380284E-002 ,   2.5133635027972319      ,   14.256724641049319     
   1.4903925832156389E-002 ,   2.4926160818815219      ,   14.501801052181749     
   1.4993703866543981E-002 ,   2.4935935502405910      ,   15.780236793842461     
   1.5067537771050023E-002 ,   2.5039194378877432      ,   15.614211449468508     
   1.4993229927481045E-002 ,   2.5020087542571994      ,   15.307352344882213     
   1.4945053777125947E-002 ,   2.5099234224324873      ,   15.439852095427703     
   1.4959777349214391E-002 ,   2.4978308781734664      ,   14.931323966737750     
   1.4988728946662012E-002 ,   2.4937442753443504      ,   15.636955596436914     
   1.4934169676381680E-002 ,   2.4975454926002305      ,   14.750476192075141     
   1.4938655048077090E-002 ,   2.5105673110134314      ,   14.876871739812707     
   1.4999461527180220E-002 ,   2.4933988870240116      ,   15.728744610099266     
   1.4868938769018332E-002 ,   2.5031713781767975      ,   15.084181294440926     
   1.4938863132110718E-002 ,   2.5124865610767038      ,   15.093775482524149     
   1.4957181037572894E-002 ,   2.5006765555952355      ,   14.839265389981520     
   1.5026146444334127E-002 ,   2.5036540881247809      ,   14.449748007253048     
   1.4985325168943131E-002 ,   2.4905356833364833      ,   15.203899417149030     
   1.4891796114632700E-002 ,   2.4790047741021737      ,   14.056382773619513     
   1.5006442498874718E-002 ,   2.5117011588358267      ,   15.554719922154728     
   1.4894292209912235E-002 ,   2.4965377846230137      ,   14.761500076639885     
   1.4995708611343833E-002 ,   2.4837395035778940      ,   15.255414875502749     
   1.4997557941251629E-002 ,   2.4932645309975041      ,   14.304436702830728     
   1.5036481247019862E-002 ,   2.4904612160889319      ,   15.637999734116820     
   1.4959105349305833E-002 ,   2.5222036461112762      ,   14.884047117402391     
   1.4987633966397020E-002 ,   2.5197871729044410      ,   14.384973060041572     
   1.4933068643699674E-002 ,   2.5055476092228788      ,   15.116831047928825     
   1.5034891238445492E-002 ,   2.4958106497610282      ,   15.770586867236066     
   1.4910762198107259E-002 ,   2.4886352087424637      ,   15.685655725064711     
   1.5016505784396714E-002 ,   2.4956550826454933      ,   15.511867953061939     
   1.4912849569983800E-002 ,   2.4979161175550622      ,   14.963544431965493     
   1.5048042404539049E-002 ,   2.5080962444709223      ,   15.404212387573176     
   1.4918701861865667E-002 ,   2.5123174063494491      ,   14.773955224606153     
   1.4944458406221021E-002 ,   2.5023258960979207      ,   14.458455482321085     
   1.4862637914809450E-002 ,   2.5095023316393279      ,   14.699533079167395     
   1.4955207860428126E-002 ,   2.4982407221072074      ,   14.171019443023415     
   1.4980102201531302E-002 ,   2.5143851521706391      ,   14.468942093618663     
   1.5042868883772393E-002 ,   2.4941176997713463      ,   15.672864315860750     
   1.4914378904652779E-002 ,   2.4893589020028442      ,   15.670410625318835     
   1.5012521058896878E-002 ,   2.5086914596525083      ,   14.844508885670976     
   1.4938647246196261E-002 ,   2.5055363492758058      ,   14.558176662434400     
   1.4988732494857630E-002 ,   2.5067775292199586      ,   14.695246065099063     
   1.4933936298071736E-002 ,   2.4986608517181721      ,   14.409092089039140     
   1.4979468596756489E-002 ,   2.4863516732179791      ,   15.936871033648300     
   1.4923294937794975E-002 ,   2.4922294116150203      ,   14.703994263967099     
   1.4921260868400262E-002 ,   2.5088962731798419      ,   14.976594116283639     
   1.4968206650213081E-002 ,   2.4918513791791881      ,   15.968250914589950     
   1.4974052748208271E-002 ,   2.4717298438865081      ,   15.250044359928985     
   1.4965588384925503E-002 ,   2.4904616563594120      ,   15.545758576653004     
   1.5017964459275697E-002 ,   2.5038403756598329      ,   14.393362085750672     
   1.4925722694682808E-002 ,   2.5104429654343479      ,   14.924516304285721     
   1.5003549865707530E-002 ,   2.4876273849333326      ,   15.299834540394155     
   1.4925500443890780E-002 ,   2.4906506696301403      ,   14.735425861225355     
   1.4955680591456888E-002 ,   2.4947558524824669      ,   14.764207711954986     
   1.4994309546839215E-002 ,   2.4925783319968891      ,   15.003036281594415     
   1.5026780734416845E-002 ,   2.4961117842961631      ,   15.592606481244031     
   1.4981799884236990E-002 ,   2.5025571746376465      ,   14.270332777502775     
   1.4931585784196547E-002 ,   2.4997752891935452      ,   14.303428688101238     
   1.5021887533379390E-002 ,   2.5046778988252383      ,   14.639723759483701     
   1.4903017314640237E-002 ,   2.4997296227828349      ,   14.591374204577235     
   1.4962470480943636E-002 ,   2.5095157948687143      ,   14.558813828629514     
   1.4912428774469851E-002 ,   2.4933152472551683      ,   14.663398342953069     
   1.4933786945495435E-002 ,   2.4933939658365452      ,   15.543677182110470     
   1.4872179271209514E-002 ,   2.4777319201086692      ,   15.007843925267114     
   1.4974568651046226E-002 ,   2.4947048152633808      ,   15.123878346962845     
   1.4972989848936047E-002 ,   2.4947525663172136      ,   15.924916987874479     
   1.4912113222931253E-002 ,   2.5123920857237390      ,   14.993460762608462     
   1.4854807785691197E-002 ,   2.4957568535125016      ,   15.159462404579422     
   1.4913128962938570E-002 ,   2.5084514456148965      ,   14.172470988032954     
   1.4987510854529896E-002 ,   2.5035852996179297      ,   14.918155686250721     
   1.4996777864183105E-002 ,   2.5076270541877235      ,   15.360113126364975     
   1.4957227665090347E-002 ,   2.5103912331375615      ,   14.845372865628411     
   1.5048612674288180E-002 ,   2.5046783566936508      ,   14.962816642925922     
   1.4901375741457603E-002 ,   2.5108756066926103      ,   14.670613432134875     
   1.4959212436444045E-002 ,   2.5023649993250348      ,   14.905910793462555     
   1.5061849101971305E-002 ,   2.5041862556327872      ,   15.521123099431181     
   1.4948559978207283E-002 ,   2.5075112616733928      ,   15.100203079558007     
   1.4992338151590573E-002 ,   2.5072296938059413      ,   15.634077889496091     
   1.4816916800699971E-002 ,   2.5047410282933078      ,   14.685875597168392     
   1.4988635532477559E-002 ,   2.4926483813178404      ,   15.951141027012225     
   1.4942796599622806E-002 ,   2.4958908654406540      ,   16.542742770876163     
   1.4901485277437947E-002 ,   2.4949451251784316      ,   15.352071772400189     
   1.4950297717851280E-002 ,   2.4978086632032075      ,   14.349419031069875     
   1.5050059793831273E-002 ,   2.4902414193793923      ,   15.239299564915079     
   1.4946954582096685E-002 ,   2.5024619183579127      ,   14.661803884204533     
   1.4963164118158108E-002 ,   2.4938664207543173      ,   15.267355947957155     
   1.4978496067064360E-002 ,   2.4997254897588115      ,   15.803720026015272     
   1.4931313749036560E-002 ,   2.4941666839090662      ,   14.807962196274566     
   1.4985369233472896E-002 ,   2.4901263465569112      ,   15.098147420157595     
   1.5012197036947460E-002 ,   2.4894334318247955      ,   16.012512645420383     
   1.4981326664955615E-002 ,   2.4919814970743825      ,   16.682141112899807     
   1.4945171168150230E-002 ,   2.4993740135283753      ,   14.736940876985035     
   1.5047060422292365E-002 ,   2.4912939804602141      ,   15.728303411997036     
   1.4977482922451062E-002 ,   2.5071627837746226      ,   14.497754098601966     
   1.5031714459950062E-002 ,   2.5183983816825566      ,   14.660816063920871     
   1.5035980402533186E-002 ,   2.5072788107222168      ,   14.679792339715600     
   1.5074545377853512E-002 ,   2.4975394911826694      ,   15.490592977856192     
   1.4901325748451360E-002 ,   2.4989256687706192      ,   14.533748513659670     
   1.5012979597719458E-002 ,   2.4966263584245811      ,   15.493883280789690     
   1.4985330071088602E-002 ,   2.5069799231889514      ,   14.539896284709723     
   1.4938244283356404E-002 ,   2.5051885905498690      ,   14.411073896233891     
   1.5005628050389932E-002 ,   2.5075489297997691      ,   14.673326951411200     
   1.5019625427069687E-002 ,   2.4999683199531368      ,   15.151066440643270     
   1.5042934035921404E-002 ,   2.5001004485104299      ,   15.392041158473249     
   1.4962492699899979E-002 ,   2.5134253244568754      ,   15.993885220176004     
   1.5023097560314046E-002 ,   2.4892956959275816      ,   14.947896291600506     
   1.4987104324990640E-002 ,   2.4966756133951273      ,   15.286148484517485     
   1.5008851097883249E-002 ,   2.4988820220018644      ,   15.234317734914702     
   1.4930565058370324E-002 ,   2.5148999193433683      ,   14.898563783069489     
   1.4978226972982256E-002 ,   2.5026980131731840      ,   14.772469536728982     
   1.5095883072305806E-002 ,   2.4899828549170686      ,   15.538503528187890     
   1.4976723386791650E-002 ,   2.5069710865959594      ,   14.991670096193564     
   1.4976436003523283E-002 ,   2.5081882011731875      ,   14.830800807221509     
   1.5096045346474518E-002 ,   2.5049544530507446      ,   15.527951874908181     
   1.5099055768185538E-002 ,   2.5083887273293248      ,   16.005368339211760     
   1.4989344048902694E-002 ,   2.4997111956159253      ,   15.272016185255472     
   1.4986306956932458E-002 ,   2.4940344836864186      ,   15.598597847128243     
   1.4882528949795077E-002 ,   2.4774451648086355      ,   14.701310181387223     
   1.5057183318188011E-002 ,   2.4953880308814962      ,   15.571637252905285     
   1.4897155837408435E-002 ,   2.5134052032758532      ,   14.390475211673447     
   1.5088058805001315E-002 ,   2.5118291714188632      ,   16.817925144741924     
   1.5047125288265645E-002 ,   2.4914145502300422      ,   16.127844088332932     
   1.4951962668578664E-002 ,   2.5029803746573371      ,   16.015406880136076     
   1.4939044079014103E-002 ,   2.5161763618859605      ,   14.392908221490266     
   1.4935135608914877E-002 ,   2.4895205765034496      ,   15.649953960567288     
   1.4990544811513290E-002 ,   2.5218645632798298      ,   14.982096680184499     
   1.4986372031946979E-002 ,   2.5182192886712893      ,   14.404402763990635     
   1.5013620402527956E-002 ,   2.4966381663515520      ,   15.001104885042286     
   1.4919786789559157E-002 ,   2.4889416582680544      ,   15.499201018499409     
   1.4972504784239128E-002 ,   2.5056965379358123      ,   14.825118817186510     
   1.5127994551137071E-002 ,   2.5169050847491317      ,   15.989984581668210     
   1.4925261469427147E-002 ,   2.4998105218959155      ,   15.595824353186709     
   1.4984951602599581E-002 ,   2.5035069025871546      ,   14.270254031818750     
   1.4866082708298804E-002 ,   2.5024475356599445      ,   14.562193452228634     
   1.4978593449282417E-002 ,   2.4998746855749441      ,   14.908695664107002     
   1.4959136446108417E-002 ,   2.5034869793867389      ,   15.837431950854446     
   1.4875651931381245E-002 ,   2.4910621706495530      ,   16.219269027104946     
   1.5022613001373733E-002 ,   2.5246385851147091      ,   13.995463420199810     
   1.4959129389573330E-002 ,   2.4959440860846818      ,   14.166386978470666     
   1.5068670347400686E-002 ,   2.5162773305771329      ,   14.907150412486375     
   1.4972881116461121E-002 ,   2.4949833796401135      ,   14.719023616834299     
   1.5025050031545037E-002 ,   2.4969413724012255      ,   15.619831393569607     
   1.5002311696613700E-002 ,   2.5005519121715314      ,   14.782719481328741     
   1.4923496547226182E-002 ,   2.4800582460694276      ,   14.984351347254439     
   1.5049345258441245E-002 ,   2.5183950637425991      ,   14.598229002540066     
   1.5079598590186736E-002 ,   2.4970508738056116      ,   15.418879386143711     
   1.4981099889116601E-002 ,   2.4936464825251301      ,   14.833312975877336     
   1.4951260032241473E-002 ,   2.5125794456532851      ,   14.874004215195919     
   1.4850430547364046E-002 ,   2.5005843497755018      ,   14.596334731367955     
   1.4982287917512969E-002 ,   2.4896652110347532      ,   15.237006069652050     
   1.4989137805546145E-002 ,   2.4938394966701658      ,   14.959597290805542     
   1.4878448236549970E-002 ,   2.4919828690743251      ,   14.598203511188219     
   1.4931239445503092E-002 ,   2.4956761670172738      ,   15.368031411100839     
   1.4991264190207127E-002 ,   2.5017763816987495      ,   15.651731568485106     
   1.4937985106508267E-002 ,   2.4909626069753998      ,   15.726671417818466     
   1.4979665256840208E-002 ,   2.5008518034392186      ,   14.671205879364578     
   1.4998980686160891E-002 ,   2.4871936683259359      ,   14.601236329518468     
   1.4974967730847145E-002 ,   2.4916226282698046      ,   15.012901909175586     
   1.4919461808067018E-002 ,   2.5006952525265378      ,   14.963660365199205     
   1.4959235654417074E-002 ,   2.4958103388490036      ,   15.171982538077607     
   1.4926232416366985E-002 ,   2.4996438484472110      ,   14.761708113782799     
   1.4822109353007124E-002 ,   2.5074541391919674      ,   14.122000075610099     
   1.4898442035309526E-002 ,   2.5028020759077472      ,   14.674915830346846     
   1.4963037591656276E-002 ,   2.5055024776027914      ,   14.947367261266784     
   1.5033289188101309E-002 ,   2.4975054966056009      ,   14.952981398109916     
   1.4973803548653302E-002 ,   2.5026968964965643      ,   15.369430032667422     
   1.4901632631245384E-002 ,   2.4853260215747164      ,   15.248388348259756     
   1.4911713575310187E-002 ,   2.4885429459610462      ,   14.895377124665792     
   1.5021786474933645E-002 ,   2.5174532847078228      ,   14.787254390729093     
   1.4981355279385109E-002 ,   2.4970783346283967      ,   14.672523126279041     
   1.4960358724554446E-002 ,   2.5035195048548946      ,   15.352523646485031     
   1.4897902726695200E-002 ,   2.5108869061406169      ,   14.310475678028819     
   1.4983167958085233E-002 ,   2.5019244392592537      ,   15.890201545210724     
   1.4921121393197800E-002 ,   2.4937695227488268      ,   16.198207733197233     
   1.4972623542834880E-002 ,   2.4901235978319582      ,   14.879261385622758     
   1.4959667086826818E-002 ,   2.5048787550268008      ,   14.996841247557331     
   1.4973176636139314E-002 ,   2.4991718194144963      ,   15.388140516078286     
   1.4921057515749883E-002 ,   2.5070683235473075      ,   14.831575280768982     
   1.4918466018683544E-002 ,   2.4962512207469225      ,   14.699539367681639     
   1.4931509396889781E-002 ,   2.5037843652988161      ,   14.352362253399697     
   1.4997771129206907E-002 ,   2.5198566158467655      ,   15.302420700741099     
   1.5000051937990396E-002 ,   2.4998852676483003      ,   15.318376966567810     
   1.4939125432033701E-002 ,   2.4828301598608200      ,   14.390352504172993     
   1.5007150452043216E-002 ,   2.4976761863259851      ,   15.420061530904331     
   1.4908634110808594E-002 ,   2.4871670872601799      ,   14.400172453095992     
   1.5000771672728581E-002 ,   2.5045430451155908      ,   14.471753256273075     
   1.4976628036994379E-002 ,   2.4951465956178658      ,   14.959047834616131     
   1.5012311805379258E-002 ,   2.4986941167899759      ,   14.926447841750065     
   1.4969102083042854E-002 ,   2.5025648222493717      ,   14.760657722466373     
   1.5049943207192284E-002 ,   2.5248322905540510      ,   15.497649597040514     
   1.4995493125161146E-002 ,   2.5030437426659136      ,   15.138734342774963     
   1.4941682199818859E-002 ,   2.5012537736574787      ,   14.764604067311538     
   1.4937416290822028E-002 ,   2.5042532486163469      ,   14.468918739875184     
   1.5000445993879034E-002 ,   2.4877485415473468      ,   14.608101710176845     
   1.5059524735727565E-002 ,   2.5001508522139866      ,   15.651076520123281     
   1.4948499779499237E-002 ,   2.5115229622617488      ,   14.271361176009094     
   1.4978663924944506E-002 ,   2.5035461321342058      ,   15.467795502784673     
   1.4932899794468532E-002 ,   2.5018935068612849      ,   15.973600443764958     
   1.4929363858133770E-002 ,   2.4993699313413349      ,   15.296758534259148     
   1.5019891869946537E-002 ,   2.5085006545038295      ,   15.310016573004319     
   1.4928425207748343E-002 ,   2.4920486821159908      ,   14.823407155019920     
   1.5024921779173302E-002 ,   2.5195213994850851      ,   14.810566150358694     
   1.4932156036370842E-002 ,   2.5037436210653348      ,   16.245160139679800     
   1.4956193744991079E-002 ,   2.5050779111445007      ,   14.027406322355709     
   1.4983463438745129E-002 ,   2.4974075809097713      ,   15.018983264229874     
   1.4915177312644643E-002 ,   2.4869356107781879      ,   14.668796287708162     
   1.4978730364290914E-002 ,   2.5140862173950072      ,   14.503743381552953     
   1.4805236400644801E-002 ,   2.4866389565832558      ,   14.583228154189159     
   1.4995473495153122E-002 ,   2.4922033626950619      ,   15.299025793879197     
   1.5023687621327379E-002 ,   2.5076902594282129      ,   14.872073993951579     
   1.5012028864205900E-002 ,   2.4804882213339980      ,   15.792606925062387     
   1.4963042318836181E-002 ,   2.5096553291378716      ,   14.214832486514400     
   1.4891295722022356E-002 ,   2.4732396071842087      ,   14.292604621259956     
   1.4935521649692179E-002 ,   2.4959292083074534      ,   15.115441117776081     
   1.4953697478179361E-002 ,   2.4952932792687363      ,   14.118160715335915     
   1.4990555280171710E-002 ,   2.4998841343208063      ,   15.038358267322023     
   1.4943672208232266E-002 ,   2.4921743507445626      ,   14.570675655563415     
   1.5011939962087556E-002 ,   2.4961794123533170      ,   15.800290564344358     
   1.4919606324582944E-002 ,   2.4989582699421642      ,   15.112335193174028     
   1.5000489406139413E-002 ,   2.4964709178766182      ,   14.329971092472348     
   1.4928621713523729E-002 ,   2.4925174491984246      ,   15.151691406000127     
   1.4971620908240951E-002 ,   2.4970266103733971      ,   14.761929224759770     
   1.5069076138481956E-002 ,   2.4961750441657160      ,   15.282601370343800     
   1.4976923223190714E-002 ,   2.4990562017430684      ,   15.485036961280537     
   1.4947691965090016E-002 ,   2.5102916751584812      ,   15.223085261040355     
   1.4968109501775934E-002 ,   2.5017542394016878      ,   14.288749886582416     
   1.4945113983094935E-002 ,   2.5011506048981293      ,   14.728914050984288     
   1.5007451684106386E-002 ,   2.5004264257429409      ,   15.121034714289509     
   1.4910368912139163E-002 ,   2.5075264840942650      ,   14.395050240401504     
   1.5028217451034415E-002 ,   2.5047037392726064      ,   15.176088343421421     
   1.5032254641564616E-002 ,   2.4967680615973142      ,   16.127730730988606     
   1.4985808673341598E-002 ,   2.5008587443860146      ,   14.927209620707872     
   1.4955182854005621E-002 ,   2.5140373089311412      ,   14.733293794835141     
   1.4893020302130668E-002 ,   2.4943924843282215      ,   15.121979104646449     
   1.5011711849815580E-002 ,   2.5026481247866381      ,   15.017502029826087     
   1.4946683206326986E-002 ,   2.4906912768081280      ,   14.648300262449839     
   1.4882432558651485E-002 ,   2.5093189560414189      ,   13.815489992298255     
   1.4975710625758943E-002 ,   2.5127993533107307      ,   14.922266080872784     
   1.4951498183811673E-002 ,   2.5000759014374729      ,   15.045198967049620     
   1.4918603539497968E-002 ,   2.4951444045232782      ,   14.726047414976168     
   1.4957044285938892E-002 ,   2.5067106252888780      ,   14.930018840159981     
   1.4920820625472666E-002 ,   2.4928887335873586      ,   15.287649729092330     
   1.5008222440351340E-002 ,   2.5106377521079746      ,   14.743086425020296     
   1.4916208863559410E-002 ,   2.4985041205538332      ,   15.339727039211198     
   1.4899583222924626E-002 ,   2.4949549835600076      ,   13.427628817409754     
